source,source_doi,source_coda_id,recording_id,date,time_in_recording_s,n_clicks,coda_duration_s,whale_photo_id,local_speaker_id,social_unit,clan,coda_type,location,latitude,longitude,ICI1,ICI2,ICI3,ICI4,ICI5,ICI6,ICI7,ICI8,ICI9,ICI10,ICI11,ICI12,ICI13,ICI14,ICI15,ICI16,ICI17,ICI18,ICI19,ICI20,ICI21,ICI22,ICI23,ICI24,ICI25,ICI26,ICI27,ICI28,ICI29,ICI30,ICI31,ICI32,ICI33,ICI34,ICI35,ICI36,ICI37,ICI38,ICI39,ICI40
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0047,49,11/12/1981,,5,0.8205681,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.2545174,0.2611075,0.1566556,0.1482876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0048,49,11/12/1981,,5,0.5092195,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.1247385,0.1353496,0.139959,0.1091724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0049,49,11/12/1981,,5,0.4871209,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.1212813,0.1362877,0.1110838,0.1184681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0050,49,11/12/1981,,6,0.475025,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0890568,0.087476,0.0938867,0.0947719,0.1098336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0051,49,11/12/1981,,6,0.4353,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0770952,0.0705535,0.0804472,0.0876921,0.119512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0052,49,11/12/1981,,6,0.5541009,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.09781,0.1027884,0.1038234,0.1083808,0.1412983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0053,49,11/12/1981,,6,0.3962839,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0398946,0.0745578,0.0816104,0.0891806,0.1110405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0054,49,11/12/1981,,6,0.4354242,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0887759,0.0977763,0.0802116,0.0682307,0.1004297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0055,49,11/12/1981,,6,0.3938054,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0708245,0.0880389,0.0720172,0.0679516,0.0949732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0056,49,11/12/1981,,6,0.3846644,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0587347,0.0719652,0.0726196,0.0842226,0.0971223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0057,49,11/12/1981,,8,0.4807323,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0525544,0.0544949,0.0560961,0.0565979,0.0660123,0.0869553,0.1080214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0058,49,11/12/1981,,6,0.4664811,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0816867,0.0862485,0.0886242,0.0943006,0.1156211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0059,49,11/12/1981,,6,0.5288876,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0821504,0.1074772,0.0952524,0.1016774,0.1423302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0060,49,11/12/1981,,6,0.4554636,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0745614,0.0849443,0.0913796,0.0916175,0.1129608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0061,49,11/12/1981,,6,0.355949,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0759192,0.0705268,0.0640187,0.0627039,0.0827804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0062,49,11/12/1981,,8,0.4637648,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0546399,0.0581597,0.0641045,0.0582092,0.0602236,0.0801066,0.0883213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0063,49,11/12/1981,,5,0.384209,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.1023262,0.0764542,0.0906201,0.1148085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0064,49,11/12/1981,,9,0.5195577,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0528934,0.0526818,0.0583884,0.0634482,0.0657483,0.0665115,0.0691028,0.0907833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0065,49,11/12/1981,,7,0.5738531,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0908857,0.0818546,0.0973957,0.0970254,0.0936352,0.1130565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0066,49,11/12/1981,,7,0.5711207,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0948474,0.082791,0.0806926,0.0817162,0.0929066,0.1381669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0067,49,11/12/1981,,6,0.4868106,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0930795,0.084227,0.0873155,0.0952726,0.126916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0068,49,11/12/1981,,7,0.4414857,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0774121,0.0641429,0.0583098,0.059351,0.0753493,0.1069206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0069,49,11/12/1981,,6,0.45217,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0905129,0.0932201,0.0837639,0.0854249,0.0992482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0070,49,11/12/1981,,8,0.5495606,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0904755,0.0720264,0.0717184,0.0616589,0.0744677,0.0841417,0.095072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0071,49,11/12/1981,,9,0.6385976,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0703933,0.0758702,0.0766721,0.0712294,0.0714716,0.0785289,0.0822245,0.1122076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0072,49,11/12/1981,,6,0.4331883,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0927505,0.0746585,0.087991,0.0843265,0.0934618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0073,49,11/12/1981,,8,0.5372237,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0529829,0.0616652,0.0755082,0.0696365,0.0830568,0.0917096,0.1026645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0074,49,11/12/1981,,8,0.4961362,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0559814,0.0622568,0.0717776,0.0609672,0.071923,0.0831802,0.09005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0075,49,11/12/1981,,9,0.4983012,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.053859,0.0555717,0.0561077,0.0541082,0.0553906,0.0586482,0.0679741,0.0966417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0076,49,11/12/1981,,6,0.465819,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0918336,0.0820113,0.087024,0.0899667,0.1149834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0077,49,11/12/1981,,9,0.6710983,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0742264,0.0819634,0.0710898,0.0729165,0.0670364,0.0712082,0.0841196,0.148538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0078,49,11/12/1981,,8,0.5566515,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0720107,0.0807113,0.0819146,0.0743441,0.0790654,0.0789043,0.0897011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0079,49,11/12/1981,,5,0.3631643,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.1019496,0.1169015,0.0606462,0.083667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0080,49,11/12/1981,,4,0.7332812,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.1331277,0.2441949,0.3559586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0081,49,11/12/1981,,6,0.4577425,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.1280244,0.0917612,0.0708453,0.0793469,0.0877647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0082,49,11/12/1981,,7,0.4455695,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0711245,0.0883993,0.0660663,0.0611776,0.0612242,0.0975776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0083,49,11/12/1981,,5,0.4483485,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.1010936,0.1206412,0.1156312,0.1109825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0084,49,11/12/1981,,5,0.7596621,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.2876485,0.2275498,0.1212441,0.1232197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0085,49,11/12/1981,,5,0.7118156,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.2176626,0.2314038,0.1418071,0.1209421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0086,49,11/12/1981,,7,0.4166146,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0764204,0.0645911,0.0637762,0.0640054,0.0657553,0.0820662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0087,49,11/12/1981,,5,0.3884794,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0937093,0.1002252,0.0930005,0.1015444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0088,49,11/12/1981,,7,0.5120967,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0608741,0.0733416,0.0750436,0.0790818,0.0876428,0.1361128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0089,49,11/12/1981,,6,0.3827504,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0740506,0.0623091,0.0745558,0.085118,0.0867169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0090,49,11/12/1981,,6,0.4731392,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0817418,0.0802509,0.0859187,0.0902256,0.1350022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0091,49,11/12/1981,,6,0.4695076,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.1068819,0.0903683,0.0889818,0.0851474,0.0981282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0092,49,11/12/1981,,8,0.4969814,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0676909,0.0704113,0.066052,0.0603091,0.0628039,0.0767548,0.0929594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0093,49,11/12/1981,,9,0.5525104,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0504943,0.0622683,0.0797054,0.0578725,0.0632726,0.0665994,0.0754004,0.0968975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0094,49,11/12/1981,,6,0.4265302,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0699831,0.0830707,0.0816738,0.087949,0.1038536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
